,0,1
2484,"I was prescribed this pill to treat PMS however, taking this medication was the worst experience of my life. It alleviated anxiety but it made me severely depressed and paranoid. I am a fairly active person and I would go running every day. As soon as I began to take the pill I lost motivation to do the things I enjoyed and it got to the point where I did not even want to leave the house. I also almost lost my job over it. I tried to quit three times in one week and luckily my employer would not let me end my career and encouraged me to stay. 

Taking this medication also damaged my relationships with my friends and my partner and almost costed me my relationship. Please do not take this medication. ",UNK
2485,"I took this drug for a little over a month and only lost 6 lbs.   I am menopausal and am taking medication to suppress my auto immune disease which cause me not to be able to loose weight and due to my disease be able to exercise.  

This drug WAS NOT covered by my insurance but got the savings card to cut the costs down.  After a month of extreme constipation (even with taking laxatives), severe headaches and overall not feeling good I decided to quit taking this drug.

It is NOT a cure all for weight loss.   I do not eat that much so suppression of my appetite did not work, nor did it make me crave healthy foods like some have reported.   I was afraid to go to the maximum dosing of 2 and 2 but did it anyway.",UNK
2486,"After the first set of antibiotics didn&#039;t work, I was given this type...3 days in, my cough has definitely improved but the metallic taste I constantly have is just horrible. Will continue with treatment just eating mints lots, but they don&#039;t really hide the taste.",UNK
2487,"I was switched to zarah for my PCOS and was really happy to try something new. I had taken lutera for three years for heavy and painful periods and then for the past 6 months had not gotten a period, which is common with PCOS. My doctor recommended I try zarah. Just in the first month, I was way more moody and retaining a lot of water weight. Then my periods came. It was the worst period I&#039;ve had since I started birth control. Painful cramps and heavy bleeding to the point I needed to change a super plus tampon every hour. I am going back to the doctor to get this changed, since I waited the three months to see if anything would change. The only positive was that it was an effective birth control.",UNK
2488,I have used Tramadol for over 5 years. I am on a 200mg slow release tablet of which I take 3-5 a day. They say that it decreases the heart rate but it seems to me that last night when I checked my heart was doing 190/min....so that blows that theory out of the water. I can tell that it does make you restless and at times reckless and also increase your anger responses. Hope this helps.,UNK
2489,I just started today and wasn&#039;t expecting to see any difference as most antidepressant take weeks to see any difference. Today about 2 hrs after taking I felt so tired. Being at work didn&#039;t help. I have read many of the other comments and am hoping it&#039;s a miracle drug like a lot have said. I take Seroquel for sleeping that I think will help as a lot of others say Pristiq interferes with sleeping. Hopefully I will be back to write again and hopefully there will only be positive results to write about.,UNK
2490,I&#039;ve been on Nexplanon for about 2 and a half years. I have had nothing but problems with this thing. I have uncontrollable mood swings. Which isn&#039;t me at all. I get angry over the smallest things. I&#039;ve had more UTI&#039;s which were unknown to me before being on this. I overall would not recommend this to anyone unless you can deal with extreme mood swings and other health related issues.,UNK
2491,"I have been taking Gabapentin for about 3 months. It has decreased my  pain tremendously. I take 600mg twice a day for Fibromyalgia. But some of the side effects are bothersome. If I take it on an empty stomach I am ok. But if I eat with in 5 hours of taking it I become dizzy and feel drunk. Because of my family and work obligations some times I have to skip a dose so I can function properly. Also I have trouble with my memory. I am a huge trivia buff but right now it is hard for me to remember anything, I have not put on much weight but it does seem that after I take a dose and eat then I am hungry and can not get full. So I have to choose, pain and no side effects or no pain and feeling and acting drunk. I choose no pain.",UNK
2492,"Never again will I try this. As others have mentioned, I inserted the ovule and within 5-10 minutes experienced an awful itching and burning sensation. This is my first time and I thought maybe that was normal? Until I read the reviews and realized how many others felt the same. I plan on going to the Dr tomorrow to get a prescription for diflucan because this is absolute misery.",UNK
2493,I don&#039;t think this is as effective as they state.  Took it 24 hours after unprotected sex and a few weeks later im 4 weeks pregnant! Took as directed and had zero side effects. Didn&#039;t work for me now onto having to deal with an unwanted pregnancy. Buyer beware!!!,UNK
2494,"I bought Abreva when I felt my first tingle. I applied it 5/6 times a day every day. My cold sore got huge.I still have my cold sore and I&#039;m on day 12 :( now a new sore is popping up. I felt the tingle of the Abreva every time I put it on, but it didn&#039;t help at all.",UNK
2495,"If I could rate this medication as a ZER, I would.  Virtually no pain relief, only nausea, intermit diarrhea, headaches and vertigo.  It does NOT sick to the inside of your cheek, as everytime you swallow it moves around and either sticks to your teeth or you swallow it. Horrible, horrible medication. Films often crack in half by the time you can finally pry them out of the foil and they are so small that if you have an sort of tremor, as I do, they often fall out of my fingers. IMO, they need to scrap the whole thing and start over. Horrible.",UNK
2496,"I have been on Embeda for just 1 month, and at first it was rough constantly hurting and withdrawals, extremely tired, headaches. Now I guess things are starting to level off but the headaches persist but my pain is finally under control with the Embeda 30-1.2 once a day and percocet 10mgs 3 times day for break through pain. I have degenerative disc disease, osteoarthritis in both knees, fibromyalgia, Lupus, I&#039;m hoping I can soon get my life back. I&#039;m grateful for the not high feeling and the most important thing is I&#039;m not constantly not pain anymore so my depression is getting better and I don&#039;t have to use the percocet as much. Now if the headaches leave and the over tired feeling would leave I will 100 percent.",UNK
2497,"I&#039;m 19, no kids and never pregnant. I went in and talked to my OB about a new birth control, because I get so busy I forget to take the pill, but also because my period is extremely heavy. My OB inserted Skyla the 23rd of April, the pain was bad. I took a 800mg pain pill, but it still hurt. It hurt after, but I took a hot bath to help my body relax, which helped the cramps. I started bleeding the Thursday after I got it inserted and I&#039;m going on seven weeks of it. I just had a check up, so she could look at the strings and she said that I have 3-6 months of possible bleeding. I do have to say though, that this bleeding is heavy, but no where near as hard as I was before. So I guess that&#039;s good. Hoping the bleeding stops soon.",UNK
2498,"I have been on suboxone for several years, first for addiction to pain pills now for pain management, I was switched to zubslov for insurance reasons and I was in withdrawals in 3 hours, I don&#039;t understand why or how most of these ppl on here say it works for them but for me it has been awful ! Why do the drug and insurance companies have to mess with something that is working !!",UNK
2499,"I had a D&amp;C in October.. went back for a follow up November 12, 2016 and the clinic kept trying to convince me to get on birth control.. I refused but then they told me about the depo shot.. &quot;you won&#039;t get your period for 3months, you won&#039;t get pregnant, you can have sex without worries&quot;.. that&#039;s rubbish! I regret ever taking this shot! I started bleeding in December and it hasn&#039;t stopped! It started with brown spotting and now I&#039;m bleeding bright red heavy blood! This is ridiculous! My boyfriend and I haven&#039;t had sex ever since the bleeding because it makes the bleeding worse! What was the point of this injection?! I am scared I will never stop bleeding.. I called the clinic and they said I should stop bleeding once it wears off (January 27)",UNK
2500,Took mucinex md for the onset of cough. The musimex the first day I noticed an improvement but had slight troubled sleeping. The second day no improve the from the mucinex and zero sleep. In combination with my other asthma meds it made my heart race which made me have to take rescue inhaler. I recommend going to dr before taking this with asthma patients.,UNK
2501,"I&#039;ve been taking humira for two years for severe rheumatoid arthritis. One 40 mg shot a week. It&#039;s worked wonders on my arthritis. I also take 15 mg methotrexate once a week. 
No side effects except for extreme mood swings from extreme anger to laughing so hard I&#039;d 
be in tears. I thought I was going crazy until I saw comments from other people taking humira with similar side effects. Thanks to everyone for sharing your experiences .I&#039;m not nuts after all.",UNK
2502,"I read the reviews before purchasing but figured what the heck, everyone is different. I WAS WRONG. I feel like a fire has started my vag. I&#039;ve had children without epidurals and this is worse. The burning and itching is unreal. And to make matters worse, I&#039;m allergic to the &quot;cool wipes&quot; they give you in the package. Stay away and save your $20!!",UNK
2503,I&rsquo;m only on my second week of this pill and honestly do not like it. I have the worst nausea all day and am so tired all day long. My mood swings are crazy as well .. constantly irritated. I will change it as soon as I can.,UNK
2504,"I guess Im one of the few who didn&#039;t see a difference in my depression while taking Lexapro. It did wonders for my anxiety attacks, but my depression never went away. Also, if you start taking Lexapro, please consult your doctor if you plan or need to stop for any reason. The withdrawal can be a little harsh.",UNK
2505,"I had told my Dr. How when I walk up my stairs in my house how I&#039;m out off breathe and how my chest had been feeling tight over the last few months and I just use my nebulizer or my ventolin pump and it helps me feel better .But then she suggested Advair Diskus and within the 2nd day I felt the tightness in my chest like I was having an asthma attack and then my throat started to feel swollen so I stopped the medicine . Since using this medication my throat is sore, swollen glands,hurts when I swallow . I&#039;m very nervous and will not use it anymore",UNK
2506,"The muscle pain was so severe at night that I was only getting an hour or two of sleep each night. The fatigue was so bad, I could hardly roll over to get off the bed or couch. I had been taking Cymbalta for nerve damage from cancer surgery so it was not helping the condition.  The rheumologist started me on Savella.  The muscle pain improved drastically although the fatigue continued for about a month. I hired a trainer and work out with stretching and weights 3 times a week and do stretching exercises every day.  I also take Zanax and Trazadone at night to sleep as the Savella also keeps me awake and hyperactive. I still have the nerve pain from the cancer surgery all the time at varying levels.",UNK
2507,"Ok sooo I started taking Belviq on July 11,2015. I took 1 pill at 9a I started feeling like I was intoxicated, dizzy &amp; very tired for like a 1/2 an hour. Then my  muscles began to feel alil achy  in both arms,my cheeks on my  face started feeling achy like I had been smiling for 2hrs &amp;lil lower back pain. It all was just  alil discomfort nothing too  alarming that I needed any  pain meds for. After a couple    hours it had passed &amp; so did my appetite. Once I noticed the  time it was 7p so I made                 myself eat a salad &amp; took the 2nd pill. I didnt like the 2nd dosage because it made me feel dizzy &amp; like I just came from a bar. So I only take 1am pill a day. July 11-July18 288lb to 282lb 7 days lost 6lbs &amp; feeln good.",UNK
2508,"I have been taking Jalyn for about 4 months, and have experienced mild improvement in my urine stream.  I get up once during the night.  Have experienced decreased libido and an inability to ejaculate, which happened during third month of use.  Also had some mild dizziness during first month.",UNK
2509,"I was given trazodone for my mind racing. I was on Lunesta before, but I have to take two pills to fall asleep (6mg) and I guess 3mg is the daily limit. The doc gave me 50mg of trazodone it did nothing but make my vision blurry. I even took one Lunesta with the 50mg trazdone and was up all night long. So tonight I&#039;m trying 100mg trazodone, noticed already my vision is blurry, HOPING this will allow me to sleep tonight.",UNK
2510,"I experienced a 6 pound weight in two days of fasting while taking this prep. It contains too much sodium for me. Today is one day after my colonoscopy and my stomach is still very distended, hard and I am severely constipated.",UNK
2511,"I had a very severe bladder infection that caused bladder spasms, so my doctor gave me samples of the 4 mg Toviaz.  It definitely worked.  I was able to urinate only when needed, and was not running to the bathroom every time I took a few sips of liquid.  I was actually able to make it through 6 hours of sleep!  My only problem is that after about 12 hours the urges to urinate begin to increase again.  I wish they had a shorter acting product that could be taken every 12 hours instead of every 24, because my body seems to metabolize it very quickly.  It would be nice to take it when I got up and again in the evening.  ",UNK
2512,I am allergic to this product against the skin rashes stuffed up sinuses headache puffy eyes Redskin  uncontrol sneezing dry mouth sore throat achy all over and vomiting,UNK
2513,I have very high stress levels and panic disorder.  This has helped with my stress some and my anger levels have been a lot less severe.  I take other medications for anxiety attacks so I don&#039;t think it has changed that any.  My OCD hasn&#039;t changed either but I&#039;ve never found a medication to change my compulsions or obsessive thoughts.,UNK
2514,"I have had the implant since April of 2015. I have had my period the ENTIRE time except for three months when they put me on the pill to try and regulate it,as soon as i was done with the pill my period returned. I have also noticed more acne. I used to have completely clear skin prior,I would very seldom get a pimple and if I did it would clear quickly,  now its a nonstop battle between acne and menstruation.  I would not recommend the implant to my worst enemy.",UNK
2515,"I have had chronic constipation for as long as I can remember. I have tried every remedy, over the counter medication, tea, prune juice and all worked but not ideal. When I saw the advertisements for Linzess I thought finally something that will help me. I was prescribed this drug and have nothing but severe diarrhea for a month and a half. I have tried taking at different time a day and night. Setting my alarm to get up and take before I go to work, hoping I can make it out of the house. I have taken before bed, but woke up to an accident. I can&#039;t seem to get past the diarrhea. I am happy that the drug works, but cannot with the unpredictable diarrhea. I&#039;ll contact my Dr. for a smaller dose, but may need to stop.",UNK
2516,"Took methotrexate for 6 months after diagnosis for Rheumatoid arthritis, seemed to work fairly well for the pain/stiffness, but I had terrible side effects including nausea, fatigue, mood swings - almost couldn&#039;t get to work, coming up stairs felt like my feet weighed 500 pounds each - almost could not function at all. Now going to try in injectable form to see if that will not cause the side effects -  hopeful.",UNK
2517,"I have lived for years and years with an issue that no one would identify as irritable bowel syndrome with constipation.  I was always told to eat better and drink plenty of water. When it was figured out what I had, that doctor suggested stool softners and drink plenty of water.  Then a sweet little physician&#039;s assistant prescribed Amitiza. This medicine works great even with the minimul side effects it creates.  I experienced a little nausea some light headed times but all in all it is worth all this to finally be &quot;regular&quot;.
Before it was suggested I take this: I had read about it and several of the comments listed here.  Thanks.",UNK
2518,"Experienced peeing problem for a year or two, in the end went to doctor who put me on Tamsulosin. After 3 months changed to Alfuzosin. Have now taken these for 9 months. Had side effects of dizziness, bad headaches, generally feeling jaded and unwell. I can pee better but that is the only plus, however I missed taking one day and it was hell as trying to pee was very painful. I had a cystoscopy two days ago and was told the front lobe of my prostate was too enlarged to have the Urolift procedure.The Urolift was the option I was hoping for so now I&#039;m left with the Turp which has unwelcome side effects. I think I have an option of a tablet which may reduce the size which in turn will aid peeing. Have to say Alfuzosin does not effect everyone like this.",UNK
2519,"I find that giving my 4 yr old son Bromfed DM, makes him aggressive and sleepless. I am not sure if its a combination with Albuterol or just by itself. I would say that he is hypersensitive to these drugs including zyrtec, claritin and singulair. When he was younger I would give him bromfed dm and zyrtec also.  He would be hyper and I thought that was his &quot;normal behavior&quot;. When he got switched to claritin and singulair its when we noticed how much more aggressive he was becoming.  When I stopped all the medicine,  its when his demeanor completely changed. He suffers from environmental allergies &amp; now when I give him any of the medications above,  his demeanor starts changing.  His aggression is uncontrollable. His doctors don&#039;t believe me.",UNK
2520,I am a 57 year old male with historically high blood pressure. I was averaging 140 - 150 over high 90&#039;s to low 100&#039;s.  I have been on the medication for about 3 weeks and my blood pressure is averaging 120&#039;s over 80&#039;s with no side effects at all. I hope this continues.,UNK
2521,"Yesterday I completed five year on Letrozole!  Over the past two years I have had awful joint pain in my knees, outers thighs and wrists.  My body aches all over and I feel exhausted every day. I wake in the morning with stiff hands and fingers. My oncologist has now taken me off letrozole as I have completed my five years and told me that my aching body and joints should gradually get better.",UNK
2522,"Ah, I have a mixed review of Haldol. I started it years ago for psychosis. I&#039;ve been on many different antipsychotics and for me the older typical ones work better than the newer atypicals. For a while I was so sick I was on both Haldol and Thorazine. That combo really helped a lot.
After years of 15 mg of Haldol a day I developed pseudoparkinsonism. I would shake, I had trouble walking, I couldn&#039;t write (couldn&#039;t form the letters with a pen), and I was drooling all the time. My doctor told me I wasn&#039;t allowed to drive for 6 months. Eventually it got to the point that my neurologist began to question the pseudoparkinsonism diagnosis -- she thought I was developing actual Parkinson&#039;s Disease. 
I think I&#039;m done with Haldol.",UNK
2523,"No side effects yet. On my third month, just started noticing that I am not hungry. I have gain 20 lbs since I started, but I was off all medications for six month, urinating every 1/2 hr. Ate dinner out last night, my first time ever taking a doggy bag. I have a lot of bumps at the injection sights that have not gone away or gotten smaller. These are mostly when I inject in the upper abdominal region. My doctor does not know what they are, I am her first patient on Bydureon.",UNK
2524,"I&#039;m glad to hear that I&#039;m not the only one who is having a horrible break out because of this pill.  I&#039;ve been taking it for 1.5 months, and my face, chest and back started to break out.  In addition, it is very expensive.  The one positive thing I did experience, is no bad headaches during my period like I used to get with other pills. Will go back to another pill that doesn&#039;t cause me these bad breakouts.",UNK
2525,"The first month of the pills went by fast, but had long lasting side effects. Such as VERY hot flashes, a lot of them, weight gain, and migraines that would last for days. Now I&#039;m almost done with my second months pack. My breasts have increased in size, I&#039;m extremely irritable, and snap for no reason at all. I also cry a lot. My period started on day 1 of the 2nd pack. I am currently at the end of the pack (with 4 pills to spare) and my period is still here. It&#039;s been almost a month, I&#039;m bleeding extremely heavy, too much blood loss, tired and dizzy.",UNK
2526,I got results while in rehab on 800 mg twice a day. After 3 back surgeries and 45 radiations. I am lucky to be alive.  Nowadays it does nothing for the 360 degree clamping feeling around my chest and back,UNK
2527,"WORST THING I EVER DID! I have had the implant in my arm for around 2 &amp; a half years, I didn&#039;t want to wait till the 3 year mark to get it removed so I had it taken out today. I gained 28lb from having it put in my arm with no lifestyle or diet changes. It made me angry and always sad/depressed. I used to be so happy &amp; calm and never got mad easily, but with the implant in I snapped at everything &amp; had terrible mood swings. It effected me mentally. My periods were v irregular, I could be on for 1 full month &amp; then off for 2 months then come on for a week &amp; so on. Such a horrible life changing drug. The worst thing about it for me was the weight gain, I used to be slim and fit and now I&#039;m fat, gone up 3 dress sizes! :( not good!",UNK
2528,"This medicine has helped with my urination problems but the sexual side effects like little to no semen when I ejaculated, and  a dramatic loss of erections are not worth the benefits.
After consulting with my Dr. I tried a natural prostate supplement and have now stopped taking Flomax completely.
After two months, my urination is normal and best of all I my semen  hs returned and my erections are finally returning to normal as well!",UNK
2529,"During the first month I took it, it made my period a lot lighter. However, it also made me a lot heavier. I gained 12-ish pounds while taking this, and I had crazy mood swings and emotional instability. I would cry for no reason and I was always slightly hungrier than I should be. My breasts have been sore during the entire duration of using this medicine. Also, I missed one pill and have been on my period for twenty-one days and counting.",UNK
2530,"25 year old Caucasian female. I got it in October; healthy weight, normal blood pressure, not on any medication. I have a history of anxiety, but it was under control. Had cramping, painful breasts an irregular bleeding for weeks but I wanted to tough it out. However, around 4 months after insertion I began to have severe anxiety. This spiraled into very high blood pressure, severe heart palpitations, chest tightness, severe panic attacks, severe depression, severe brain fog, joint pain and headaches. I got referrals to a cardiologist and Mirena was dismissed as the reason. After reading reviews I demanded the doctor remove it. It has been 6 days and I see a significant improvement in all of the above -- hopefully positive trend continues",UNK
2531,Severe hives. Cannot stop itching and a rash appears. Can be any part of my body and head. Drives me mad. But pros outweigh the cons as my anxiety has reduced so much.,UNK
2532,"I&#039;m a 26 year old male have psychosis and pretty bad anxiety and have suffered with both since young. After years of switching different medication I got switched to Quetiapine. Dose upped over months and have now taken 600mg slow release every night for over 3 years. This drug has it&#039;s ups and downs at first it was great mood was great was sleeping brilliantly. After a while side effects start to take effect harshly I suffer joint pain in my knees and feet, have gained over all nearly 7 stone (bearing in mind was in good shape and tryed hard to maintain at no avail), makes me seriously sick if I take a different brand than normal. I&#039;m pushing now to have either my dose lowered or to find something with less side effects. Short term Great",UNK
2533,I am 23 years of age and this is the first BCP I was put on to treat my severe cramps. The first week of taking it I was extremely nauseous but that was the only side effect I noticed. Until my third week in 10 days before my period I started getting dark discharge heavily for a week on top of that I experienced cramps that weren&#039;t as painful as they usually are but still enough pain for me to feel uncomfortable and notice them. My skin also broke out really badly which was the worst side effect of them all since I had clear skin when I started. I&#039;m not sure whether I want to continue into my second month to see if it will improve or switch all together. My impression of it at the moment is it hasnt done much good for me,UNK
2534,"I have been on Linsinopril 5mg for about 2 years, it does the job to bring down my BP readings but much below the normal range, and I have had serious headaches during these times the kind headaches that I have never experienced before.  It&#039;s just horrible, I can not function normal daily life anymore.  I thought to stop take this medicine but the doctors say that I have to be on it to control proteins in my urine.  I am feeling miserable.",UNK
2535,"My 15 year old son stated taking a 50mg dose of Vyvanse last spring.  We were elated with the initial response.  His attitude and outlook improved greatly, and performance at school improved.  His appetite dropped off too.  After 6 weeks of taking daily doses he began vomiting.  We ended up taking him off this medication because of the vomiting. ",UNK
2536,"This is the 3rd brand I&#039;ve ever tried after having horrible side effects from the first two. For a while this pill really worked for me, and I thought I finally found my brand. But a lot of little things like rapid heart rate, headaches, and frequent infections I finally linked to this. I never got pregnant and it regulated my periods well. But eventually my body started rebelling against this pill and it wasn&#039;t worth it.",UNK
2537,"I took the first pill yesterday around 8 am and it worked right away.  By 4pm my stomach was a bit queasy so I ate some dinner.  By 6 pm I was feeling sick to my stomach with pain and nausea.  I went to the bathroom a couple of times and was still very nauseated.  By 2am I was throwing up.  I then took some anti nausea meds and finally fell asleep by 4am.  I woke up around 8:30am no longer nauseated but felt like I got hit by a freight train.  I&#039;ve been on the couch all day taking mini naps.  It is now 7pm and I&#039;m finally starting to feel better.
I called the pharmacy to see if I could get a refund but they said no.  I can see how the meds work but not at the physical cost of being deathly ill.  I hope this works for someone else.",UNK
2538,"Woke up from anesthesia with headache, extremely dizzy, and unable to coordinate my eyes together. I could not sleep for 32 hours. Two days after surgery I started having heart palpitations and seeing flashes in one eye. I needed to be checked with EKG and eyes checked for possible tear of  the retina. It took 10 days for dizziness and eye coordination to return to normal.",UNK
2539,"They had me on this combination of 100&#039;s &amp; 150&#039;s at different times in the day. Sometimes I would take my meds just fine other times I would take them, my head would feel like it was going to explode,  white part on computer screens would dance around gave me wicked vertigo. I don;t know why it only worked for me on a pick and choice kind of basses. 

",UNK
2540,"I did a lot of research on different birth controls prior and Nuvaring seemed to be the best. So I gave it a try. I&#039;m taking it to control my hormonal mood swings and acne. The first 3 days, my sex drive was through the roof, mood swings gone but bloating instantly but then 5 days - a week later, bloating, depressed, angry mood swings, acne has gotten 10x worse especially on my back, weight/water gain, and now a week and half later I have cramps randomly. I also have been eating like crazy and crazy food at night and junk food. So basically its like I&#039;m on my period! I&#039;m going to give it another week or two until my cycle then I&#039;ll stop taking it. 

",UNK
2541,"Omg...this is just some bullcrap. I was on minastrin  before I got pregnant and the periods weren&#039;t really heavy but I cramped really bad. So I decided after the baby I would go back on it until my paragard comes in. Whelp, I get back on it, keep in mind I&#039;m already facing post partum depression.  I have every symptom listed. I can&#039;t believe it would make me suicidal but yes...it does.  I stopped taking it because I couldn&#039;t stand the spotting...well of course that turned into a heavy period. Then 2 weeks later I got another full period. So I went without birth control for another month which wasn&#039;t cool. So I decided at the start of my current period I would start back taking it. And here I am...spotting after my period, and I have blood clots.",UNK
2542,This gave me very vivid nightmares. It turned me into a zombie: I went from a very happy cheerful person to a boring introvert. Made me paranoid I was always on edge. My appetite was cut in half. I get blurry vision and drowsiness when I have migraines and amitriptyline helps with that. I have had migraines for the past 3 year everyday and this did not help.,UNK
2543,"Rating on Experience. Kyleena was placed 3 days ago on last day of my cycle. Placement was harsh and painful.  My Dr said my cervix was to &quot;the side&quot; and had to use an instrument to &quot;hold it tight and in place&quot; it took her 10 mins or so messing with my cervix to finally get the Kyleena in.  Despite of taking Hydrocodone 30 mins prior, it still hurt.  I sat for 5 mins after insertion and was dizzy/nauseous walking out.  I bleed a little heavy for the next hour or so, but then it stopped.  I feel cramps and discomfort down there as if I had &quot;something&quot; stuck inside, it may be due to my cervix being &quot;messed&quot; with.  I have very minimal spotting but only when I wipe.  I wanted the IUD to stop my cycles, IDK if this will work.",UNK
2544,I had been coughing for 2 weeks straight really badly. I called my doctor to get a check up and she prescribed me the 5 day dosage. 2 the first day and then 1 for the next 4. By the 5th day my cough was still there and I had gotten the runs. This medicine was a waste of my time,UNK
2545,I tried a lot of products to get rid of my adult acne. The doctor put me on a topical cream for the first 3 months then wanted me to take Solodyn 45 along with the cream. My face looks perfect. I started getting side effects the last 2 months since the doctor gave me Solodyn 55. Now I have problems breathing and a little dizzy. I am only 30 and very healthy and this is the only pill I take so I think it had to be the upgrade on mg that is causing my new problems. I stopped the pills but am still using the cream. Hopefully I wont get the acne back. I would recommend this but make sure you pay attention to any changes in your health and stop taking it then.,UNK
2546,"I have jerky events that have not technically been epilepsy, but it runs throughout my mom&#039;s side of the family and I have just started keppra at 2000mg a day. I have been on topamax for a couple years now and my doc added keppra in conjunction with 300mg topamax a day, since only 400mg of topamax a day was not working and the side effects of memory loss and painful pins/needles were too awful to deal with. Keppra so far has only made me feel a zonked and not too hungry, but my memory is coming back which I am happy about. I also have not had event. I am sure the zombieness will wear off with some time.",UNK
2547,"This pull is awful. I&#039;ve been on it for a year now, &amp; my breast have gone from a B-D (not fun having to go buy all new bras) &amp; they basically always have a tender feeling. I&#039;ve gained about 15-20 pounds. I live a very active lifestyle &amp; eat very well. I could literally starve myself &amp; can&#039;t lose the weight I&#039;ve gained from this pill. As well, the low sex drive is crazy. &amp; don&#039;t miss your pill whatever you do. You will start spitting ASAP. I thought I was crazy until I read these post, &amp; I&#039;m so glad I&#039;m not alone. Oh, &amp; I get horrible headaches now due to this pill.",UNK
2548,"I had Skyla inserted 6 months ago. I would describe insertion as the most uncomfortable I&#039;ve ever been. It was extreme pressure in a place deep inside my body &ndash; nothing I&#039;ve felt before, but also not exactly pain. It lasted maybe 20 seconds before subsiding into the feeling of menstrual cramps. Those cramps lasted 3-4 days after insertion, and I spotted for the first month. Since then, Skyla has been pretty good. The only time I notice Skyla is during my period. My bleeding is light, but WOW do I get horrible cramps. I rarely got cramps prior to using Skyla, and these feel similar to the ones I had post-insertion. However my friends have not had this issue &ndash; every body is different. Overall I do recommend Skyla!",UNK
2549,"I have had severe menstrual pain since I was 13 yrs old.  Nothing has ever worked except when I was on the birth control pill.  Doctor put me on Ponstel and it only worked for the first day.  On day 2, 3 and 4 of my period it didn&#039;t work at all.  Doctor is going to keep me on Ponstel and also added Vicodin for the couple of &quot;bad days&quot;.  We will see if it works.  It did work better then Celebrex (faster) that is.",UNK
2550,"I took this for one week. It gave me terrible acne. I have never had acne more than an occasional pimple, but it made my face red and bumpy all over, and it has stayed ever since! I switched to a mini pill for a few months and then stopped birth control to get pregnant. It has been 8 months since then and I still have a red bumpy face.",UNK
2551,I started noticing my sweat in 6th grade. In middle school my doctor said my Sympathetic nerves were hyperactive so I would constantly sweat no matter what temperature. Hypercare changed my life because I am a setter on the volleyball team which wouldn&#039;t be possible without its use. T,UNK
2552,"I came here to post my experience over the years with Ambien and Ambien CR. They were bad for me. I had issues with memory, especially with my family having to remind me of what I said and did, even the morning after, really groggy, cloudy, fuzzy. Not good for raising kids.

I was helped by sweetlemon on this website in her post here:

I asked my doctor about Silenor and she gave me 3 milligram tablets. She had no samples but I figured I had already spent a fortune on Ambien so why not. Got 7 hours of sleep without a problem. I haven&#039;t felt this good in a very very long time. Thank you all on this website. I can sleep now!",UNK
2553,"I had told my Dr. How when I walk up my stairs in my house how I&#039;m out off breathe and how my chest had been feeling tight over the last few months and I just use my nebulizer or my ventolin pump and it helps me feel better .But then she suggested Advair Diskus and within the 2nd day I felt the tightness in my chest like I was having an asthma attack and then my throat started to feel swollen so I stopped the medicine . Since using this medication my throat is sore, swollen glands,hurts when I swallow . I&#039;m very nervous and will not use it anymore",UNK
2554,"I am a 44yr old male recently diagnosed with MG since Nov 2015. I take 90mg 4 times a day. My medication generally last 5hrs. My MG inolves slurred speech, difficulty swallowing, teary eyes, difficulty pushing food around with my tongue, a very weak bite. My medication usually kicks in after 45m-1hr. My speech improves although there is still a hint of a slur but much improved. Swallowing improves but still not confident. I always have water just in case. No diarrhea at all and only once I had severe cramps but that was while I was adjusting my dosage. Taking 2  60mg tablets will probably do that. Have vomited once but I function much better while on Mestinon.",UNK
2555,"I started taking Levaquin and felt much better.  The only side effect was too much sleep. I feel tired and depressed. I can&#039;t wait to get rid of this sinus infection.  I also took the same medicine for a bladder infection about a month ago and it sure help.  I just need to be aware of the risks.  So far I am good.  Best to you all!
Regards",UNK
2556,"Suffer with G.O.R.D. so the heartburn has been awful, only day 3, 250mg twice a day with food. Have been very dizzy, light headed &amp; felt like holding onto things to steady myself. Yesterday after walking &amp; been on feet all day, got tingling/ pinching pain in one leg, went away after elevation &amp; rest.  Have had lower back &amp; pelvis ache. A little nausea, but no real trouble eating, just the reflux making it seem worse. No trouble so far with bowel movements or urine discolouration. Infection clearing within the first two days, discomfort from abscess in glands gone after day one. Side effects much more tolerable than dental pain so far.",UNK
2557,"Diagnosed in late 80&#039;s as having Attention Disorder - however my grades were always pretty good that my mother and doctor did not put me on medication. As I began my career years ago, I noticed I had trouble staying on tasks and my impulsiveness at work was causing me problems. Worked with Behavior Therapist and that helped for many years. However, I still struggled to stay on deadline at work and that stress led to issues in my personal life. 

Started taking Vyvanse 30mgs 3 mos ago at the age of 36. For the first time in my adult-life I feel that I have my act together. Still follow what I learned in therapy over the years - which I hope will help me stay at a lower dose. I pay $250 a month before my deductible is reached then 80% after.",UNK
2558,"I have just started the patch birth control and I love it. I can not swallow pills to the best of my abilities unfortunately so that would never work for me. I was on Depo for a year and experienced heavy cramping and bleeding the entire time. The patch seems to be working okay so far, I am experiencing nausea and migraines but I just hope it passes soon as this is my first week on the patch itself. I really hope this birth control works because I do not like any of the other birth control options out there and I am hoping that the side effects go away soon.",UNK
