,0,1
2561,BEST PLACE EVER. Service was amazing!! and the food was even better! Great prices! We went on a bachelorette night and the bride got a free drink!  going back asap,UNK
2562,Disappointed. Nothing stood out. The deserts were okay. I honestly expected more !,UNK
2563,"Ordered a Gilled Italian with \""NO Tomatoes\"" to go as a suggestion from one of 8 people behind the counter. Didn't realize till I got home it was something totally different.  Food is just so-so.  I prefer paradise I think.",UNK
2564,Food were ok.  Nothing to brag about.  Service was a bit hard to get.  Typical Asian service I guess.,UNK
2565,Four star food. Three star price and 3 star service. Too much upselling. Grilled Octopus rocks but don't order too much...,UNK
2566,"Food's not bad, but not great. Very loud music. Service is lacking. And tonight they were out of the draft special and had no buns, so burgers were being served on white bread. Really.",UNK
2567,"- Place seems to be in need of renovations, just kinda run down compared to the Venetian's convention center which seems to be better maintained.\n- Otherwise it's an a-ok convention center with $10/day (with in/out privileges) parking.",UNK
2568,3.5 stars mainly due to the view.  I think the view is all the Ghost Bar has going for it.   \n\nI would say it's definitely a place to go at least once to check out...but it's not a place that I would frequent.,UNK
2569,You must order 3 or more business days in advance or pay $7 fee to expidite\n\nAlso you can go to any branch  not just this one,UNK
2570,The service was slow and I was shocked that they didn't serve any fish. The fish of the day was shirmp and spinich. Now how can they claim to be cajun and not serve any fried fish or have any crystals hot sauce?,UNK
2571,The most low-rent taco bell i ever been to,UNK
2572,Crappy service. Came in to order one sandwich. Told me 30 min wait because they are in middle of a big order.  Employees goofing off while making sandwiches. Should have one person working counter orders.,UNK
2573,Would have been a four star review except for the waiter Arnold who seems to think high pressure waiting is acceptable. Even after we told him we were in a rush he kept us waiting for over fifteen minutes before asking if we wanted dessert. He was too busy chatting with co workers. AVOID!!,UNK
2574,Consistent food and service.  The new red velvet pancakes were surprisingly better then anticipated.,UNK
2575,Pretty standards as Quik Trips go.,UNK
2576,Website hours don't match the actual store hours. Call before you go to make sure they are even open. 2nd visit and 2nd disappointment.,UNK
2577,"Great chicken fried steak.  I'm a coffee lover and I salute business that leave a carafe on your table! \nGreat service @ 2300,left full & happy!",UNK
2578,I was a total klutz and spilled my drink all over the floor in the checkout of Vons. They were super kind and replaced it at no charge!,UNK
2579,"Quick friendly service.  These guys actually want you to get the cheapest price with the best coverage.  Imagine that, from an insurance person?",UNK
2580,I like to check out the after holiday deals. Sometimes you find a winner. pricing isn't any better than the other guys,UNK
2581,"Great place to smoke a cigar and unwind. A poker table in the back lounge is nicely placed feet away from the humidor. The TVs always have sports on with a great crowd to smoke with! Cigars, humidors and accessories are all available.",UNK
2582,"OH! Almost forgot --The restrooms were FILTHY! If the public facilities were this disgusting, I can only imagine what the kitchen looks like behind closed doors! yuck!",UNK
2583,Had a great time,UNK
2584,"Don't waste your money.  75 bucks to sit in a storage room, sorry \""theatre\"", and see a staged show.  Way better shows elsewhere for your money.",UNK
2585,"Definitely the best meal we have had in Montreal thus far! And the best French toast I have had.... basically ever. Its fried and served with fried chicken! Insanely delicious and worth every penny. The service is wonderful as well, and so is the coffee.",UNK
2586,Tailoring - good\nCustomer Service - unimpressed,UNK
2587,"Just went here today for the first time.  Nice, clean, well lit, spacious dining experience.  Bloody Mary was good, and the pesto pasta was tasty and very fresh.  Also, nice clean personal restrooms, with nice scented soap!  Thanks!",UNK
2588,major  rip off do not go went through it in 45 minutes waste of 30 dollars wasn't even scary big waste of money go someplace  sucks!,UNK
2589,I keep giving the Grand Cafe a second chance and then I keep regretting it. The service is incredibly slow and the food is only mediocre.,UNK
2590,"Food is okay for the price, we figured to give it a try with all the great reviews and recommendations. Do not come in for brunch because the selection is rather limited. We'll probably try the dinner selection eventually and find out if this place is worth coming back to.",UNK
2591,"80's called. They want their electronics back. Staff was friendly though, this is just really outdated.",UNK
2592,Very nice place the misters outside really helped make it cool. The food was good not very much seasoning but overall it was good.,UNK
2593,"Fantastic variety of scrumptious crepes and warm friendly service.  Reminiscent of cafes in Europe.  Sometimes there is a small wait for your order, but it's not fast food (nor do we want that)!",UNK
2594,"I've been here a few times and each time, my alterations have taken longer than quoted and without notice, and the service I have gotten is more-or-less rude. I have also had things measured on me there ahead of time which still did not fit properly after being altered.",UNK
2595,This is a place you have to go to if you're having a late night in downtown.  Everything is always delicious.,UNK
2596,"Caught them before closing time, being generous with 2 stars regardless the tacos were mediocre at best.",UNK
2597,"bleh! this place is over rated! too big on size but lacking in taste. if u want BIG serving then its a good place to go, but im a person who go after the quality not quantity. :( sorry i",UNK
2598,Great food but the service is so bad it's almost funny. ALMOST. I don't know of it's worth waiting for my food and having to ask constantly for refills. I would try it once but I don't recommend coming back for seconds.,UNK
2599,"Very friendly, clean and comfortable environment! Thank you, Hope for being so patient and helpful with my indecisiveness!!! So happy with my gel mani!",UNK
2600,"Das Essen ist zwar sehr gut und es gibt nichts zu beanstanden, aber meines Erachtens ist es hier zu teuer, f\u00fcr diese Preise erwarte ich etwas besonderes.",UNK
2601,The usual Del Taco...inside and out.  Fast and efficient service.  A good location.  Del Taco has amazing and cheaper food...try it!,UNK
2602,Just happened to be driving by and thought is stop for lunch. Got the Kung Pao chicken and asked them for extra spicy. Amazing!!!! So good and my mouth is on fire!!! Will definitely be coming back.,UNK
2603,uhm i get that im in vegas and things cost more...but ROFL WOW. theres a reasonable point in paying for something. \n\nto be dramatic...its like paying 10$ for a piece of gum.,UNK
2604,This place is a true gem in Vegas!  Definitely make a trip north to enjoy the history of this town through these fantastic Neon signs.  The staff is extremely knowledgeable and you will leave with a new appreciation for Sin City!,UNK
2605,"this place isnt bad but its not really good either. (food wise)\n\nThey have dim sum all day, and the prices are cheap so that is good.\n\nBut i won't come here again. Straight up.",UNK
2606,"Bought some fresh bagels, made straight from the machine. They were fresh, moist sesame bagels. Opted for the standard cream cheese even though they have a variety of spreads. Very tasty and this place deserves another visit as they had a cute bistro setting in their back yard.",UNK
2607,"I like CJ's. The booze is cheap, the patrons are friendly, the bartenders don't act like they're doing you a favor selling you a drink. If you're hungry there is a kitchen with cheap and better than average eats. Check it out.",UNK
2608,"Love this place!! Always excellent food. I really need to try more than the Gyro, it's just so good! The crazy fries are excellent too, it's just so hard not to order them!",UNK
2609,I got food poisoning a few days ago from the Lasagna. I'm just now recovering. I think I should get my money back!,UNK
2610,"This place is overpriced, overrated, food is VERY mediocre, staff/service is lukewarm at best. We won't be back, please don't bother.",UNK
2611,Great food and a great atmosphere!  I have been celiac for about a year now and TWCG has a great gluten-free menu too!  \n\nLove it!\n\nDr. Michael L. Johnson,UNK
2612,"This is our \""go-to\"" place for Mexican. Best taste and by far most authentic around. If you don't like real Mexican food feel free to stop at the taco bell next door.",UNK
2613,"Hole in the wall.....I love it! This place is amazing. $2 pbr, pool table, good tunes and awesome bartenders. I always have a great time when I come here.",UNK
2614,I thought I'd deviate from the normal visit of In & Out Burger. The food is nothing to rave about. The burger was the typical burger and I was impressed with the smash fries.,UNK
2615,"Love this store! \nI wish they had the raincoat i wanted in my size...it was on sale and Sooooo cute! alas, it was not to be. \nBut definitely worth a visit to check out the cute clothes and accessories",UNK
2616,Milkshake was awesome!  Try the dulce de leche. It was the perfect combo of sweet and a little bit of caramel saltiness.  Burger was flavorful too. Adding the caramelized onions and cheese was the way to go.,UNK
2617,"Good Irish breakfast.  Even though this is chain, there are staff from Erin who are happy to serve you.  The Guinness is good and the craic is better when with friends.  Only complaint is that I think they deep fry the white and black pudding which is a no-no...",UNK
2618,Uhh what happened here? Ordered orange chicken under new management. Horrible. Bring back the old recipe fast.,UNK
2619,"Nails looked great, however, customer service is definitely lacking. I asked the technician what color the nail polish number was and he wrote down on the business card \""Im not really a waitress\"" - cool! I'm not really a customer :-(",UNK
2620,"Meh.  There's so much better food and service out there in Phoenix/Scottsdale.  We tried this place again, only to be disappointed by the small portions and very poor service.  Our third time here was not a charm!",UNK
2621,They have a great happy hour and the staff is awesome.,UNK
2622,Just found Mosaic and got my hair done by Angela. I absolutely love it. She took her time to listen to my concerns and my hair looked gorgeous. Will be back soon!! The salon is very chic and everything is super cute. Thanks Angela :),UNK
2623,the mother/daughter team make the most delicious toffee in the valley!\n\nyou can find it during winter at the old town farmers market!,UNK
2624,"Best pizza I've had in a long time! I've never eaten here before so I was not sure on what to get and the staff was more than patient and helpful. Very clean lobby, super helpful manager and delicious food!",UNK
2625,Just went last min. for an oil change. I have a BMW and they quoted me a good price and it was very quick and very professional I would go back.,UNK
2626,Very nice Sunday brunch. Varied menu. Tasty food.  Adjacent to the Capitol Building.  Not as crowded as some of the other brunch places ( with food just as good).,UNK
2627,"Outback Steakhouse is alright.  They have good salads.  That's about all I can say.\n\nTheir prices are decent if you just want the basic steak meal.\n\nOverall, Meh.  I've experienced better.",UNK
2628,"I don't know what happened to this place. It's gone downhill!!!! I used to enjoy coming here, the food was pretty good. This time it was super salty and not to mention expensive!!! Our waiter was super cool at least.",UNK
2629,"Not as many screaming kids as I thought there would be.  Only two things I felt were worth mentioning, the mac and cheese pizza and the cinnamon sticks, otherwise ok food. Not bad for the price tag.",UNK
2630,Some sections seem to be plagued at not being able to be kept up. Items can't be kept stocked. Shelves can't be kept straightened up. It's like they don't have pride in that department. This has been a ongoing issue in the shoe department for sometime.,UNK
2631,Free wifi if your smoking cigars.\nThe beer is cold and the prices are very reasonable.\nFreaky behind the bar is awesome,UNK
2632,"they have amazing chili.\n\nsadly, their staff sucks and i waited 30 minutes for my sprite.\n\nlame.",UNK
2633,"perfect european portions, tasty food, true italians (still speak italian). i love it here, too bad my waistline would expand entirely too much....",UNK
2634,This atmosphere is light and fun and the food is delcious although pricey for lunch.\n\nLove that they have the same Kale Apple Slaw as the Henry!,UNK
2635,"Maybe fun if you're here for shots late at night. Came here for lunch, had to ask for different lines twice as they were all brown and dried out. Nachos were dried out and chewy with processed nacho cheese. Sent it back",UNK
2636,"Really loved my tuna tartar, and the organic green salad. Between the two appetizers and an iced tea, that made the PERFECT lunch.",UNK
2637,Place is full and long lines; however you can pay $5 and get in the front and a free house shot. Drinks are inexpensive and really good! Lots of pool tables and great environment. One of my select places I love to go when on Mill.,UNK
2638,"Fried chicken was awesome, great atmosphere but a bit too loud for my taste. \nService was great even though it was packed.",UNK
2639,First visit much better than georges in scottsdale great gyros and service they also have a drive through,UNK
2640,"This place is now \""Windy City Sports Bar & Grill\"" but the signage wasn't changed. \n\nOTB, and Great wings and good beer prices!",UNK
2641,"Really nice office, friendly staff, a good variety of eyeglass wear & sunglasses, and very organized. I love my new glasses! Would definitely recommend anyone to get an eye exam and maybe glasses or sunglasses :) Take care of your eyes now.",UNK
2642,Probably the best All you can eat  sushi in the east side,UNK
2643,The apps are awesome...\nThe menu is somewhat hard to read.\nBoth worth it...\n\nIt is very ... very hard to find to find.,UNK
2644,"My son goes here for speech, OT, and PT. We love it there and all the therapist are so great!",UNK
2645,Horrible experience Don't stay at this hotel! \nFront desk manager is terrible Clarissa,UNK
2646,"They have American and authentic Chinese food (2 menus). The lunch menu is great and cheap. You can get an entree, rice, choice of soup, salad and an egg roll for $6-$8.",UNK
2647,I would much rather buy a store brand hot dog and Hormel chili and make my own. Dip cone was the best thing. Service sucked rude not friendly.,UNK
2648,"Clean, uncluttered store. Always love shopping at Ross!",UNK
2649,"The food here is great, but beware, they no longer take the restaurant.com gift certificates.  Get your money back.",UNK
2650,"Used to go here a lot a few years back and just went back for the first time last night! Great service, friendly staff, and the food was fresh and delicious! Great little hole in the wall.",UNK
2651,"Horrible service. Wouldn't give me what I was asking for for no reason, they lost out on the money they would have made from me. Don't go there.",UNK
2652,This place has awful food.  Every dish was so salty we could not eat it.  The appetizer (calamari) was also too salty to eat.  We will never go back again.,UNK
2653,My husband and I went here for the first time. It was a good and classy crowd. There wasn't many topless ladies which was a pleasant surprise for me. Great dj and really good drinks. Girls are free to get in but guys are 30$.,UNK
2654,BEST thai food I have ever had! Love the family run restaurant!,UNK
2655,"Ugh, not only was the food cold and too salty and greasy, but I then got food poisoning that night.  Never going here again.  Worst restaurant in Shadyside.",UNK
2656,"Comfortable, clean with available management. Problem , for me, is there is not any  limit poker. If you wish to play only no limit you can't beat this room.",UNK
2657,A hole in the wall place that serves outrageously expensive flavor-deprived pizza with no drink refills,UNK
2658,"It's aiiiiiighhht.\n\nI believe people only rant and rave about it because the cupcake SOUNDS delicious. Overall, it wasn't that great and it's all in the frosting. It'll get ya.",UNK
2659,Longest wait times ever. Nobody is in the office and have been sitting here for 2 hours. Never again. Go somewhere else.,UNK
2660,The best!\nSpotlessly clean...very friendly....price was more than fair.  The work done was  perfect.\nMy highest recommendation.,UNK
2661,"As a native New Yorker, good pizza is hard to come by in the QC, but Tonys really comes pretty close.... If you are into their oversized slices, or taking home a pie, the pizza is great.  The wings are really good too!",UNK
2662,"Okay for $40 you can eat all you can within a span of 24hours.  I tried one weekend and was never hungry.  I do have to mention that you do get tired of prime rib, crab legs and shrimp.",UNK
2663,These guys are great!  This is the go to place if you have knives that need sharpening or reconditioning and they do it at a ridiculously low price.  And they can usually do it on the spot while you wait too.  Recommended.,UNK
2664,"I drove really far to get to this place and eat. I arrived ten minutes to closing time. The cashier told me they were \""closed\"" because they had a slow night.\n\nThis makes no sense to me. They are slow so they reject a customer?",UNK
2665,"Nope, not buying it... Non japanese sushi joint with large screen tv playing hip hop music video... Why???? Nice interior though. I usually don't like to give negative reviews... but this wasn't my place (sorry).",UNK
2666,"When a place is so popular they don't need to give a shit about customers to get business.. they still should.  That's just business ethics. \n\nI'll spare you the details of my experience.  suffice to say, very rude.",UNK
2667,My family and I went. It smelled like pee. We waited 10 minutes for water. then decided to leave since the waiter kept walking by telling us just a minute. I'll never go there again.,UNK
2668,Wonderful vendors in our very own Lawrenceville neighborhood.  Doesn't get better than that.  Found a few treasures.  i wish they had these more often!,UNK
2669,Great Airport Burger  & steak Fries!,UNK
2670,Great food and great service. I came here last for my stepmom's birthday and everyone was happy with their food. I ordered the french onion soup and a plate of seasonal veggies. I'd like to go again to try the fruit and cheese plate!,UNK
2671,Can't believe they sell nazi items here.  Will never be back as well as their customer service and knowledge was  very poor.,UNK
2672,I've been coming here off & on over the years always the best service! Clean friendly & great mani/pedis!  The owners always remember my name & greet me each time.  Staff is consistent & been there very long term.,UNK
2673,The staff was really nice but honestly for the price and quality I'd rather just go to the grocery store and get a quart of ice cream. I remember when this place was one of the only and better ice cream places in town...not anymore!,UNK
2674,Too expensive for pre-packaged salads.,UNK
2675,After reading all posted reviews can't wait to try this place out.  I am a very picky eater so stand by for my review after a taste the food from Pita Kitchen Grill.,UNK
2676,"An excellent place for any occasion. Besides the great entrees, grilled artichoke was awesome. Angelo was on top of his game with excellent service and recommendations.",UNK
2677,"the best lunch special around. For $5 bucks you get a killer sandwich, drink, side, and a cookie. I go here a couple time a week.",UNK
2678,This is an out of town shopping centre.It offers a lot of parking and good shops.It also offers places to eat.It has a morrisons that is a doesnt size to do your shopping.Its a good place to go to.,UNK
2679,"Very helpful staff, clean and organized store, manager is walking around asking if anyone has any questions, and very busy! Their grooming area is great and the groomers really know what they're doing. This location also has pet adoptions every once in awhile outside, which is cool!",UNK
2680,Avoid the lunch buffet.  Excellent Chicken Tikka Masala.,UNK
2681,"Pretty good food here, but the service is a little slow. I still recommend eating here if you handle the slow service.",UNK
2682,Do they buy packaged donuts from Giant Eagle and throw some different toppings? Might as well. Those would taste better than here. I love donuts. I don't understand how the service here is worse than the sister store in Oakland. Awful.,UNK
2683,"Messed up on all three things I ordered and they didn't care, when I mentioned it.",UNK
2684,Me myself I give this place 5 stars! I went today for my fiance's birthday and we had\nA great experience here :) we went around 10 pm. The service was great \nAnd so was the food :) very chill place.,UNK
2685,"Open until 2AM!!\n\nPhoenix for some reason is lacking on late night dining. This is why I give Delux gets five stars. The food amazing and ambiance up-to-date, open until 2AM seven day a week.",UNK
2686,"One of my favorite restaurants in las vegas! The sauce they use is amazing, i usually get the shrimp and king crab legs, both are always on point! The shrimps are always a great size, and the crab is awesome! Also the Cajun fries are a nice side as well!",UNK
2687,"Good service, nice atmosphere (music is too loud), and food is good (but everything was super salty)....maybe an off night when i visited.",UNK
2688,My vehicle was failed state inspection because of a claim I was missing specific emission equipment. So I went to the dealership to pickup the missing parts and the dealership informed me that my vehicle has never had the emissions parts in question.,UNK
2689,"Spread out. Water ride wasn't working. We did ride the train though. Staff was helpful and friendly.  They had signs posted not to bring in outside drinks and such, however I observed several individuals carrying cups from McDonalds.  Hmmmm",UNK
2690,"My husband and I absolutely LOVE this restaurant! Anytime I find myself craving Mexican food, the first place that pops in my head is Salsa Blanca. We have always encountered friendly, welcoming staff and amazing, fulfilling food. What more could you ask for?!",UNK
2691,"This place lost its appeal real fast. Big, greasy, fast food pitas were only good the first couple of times. It kind of grosses me out now, actually.",UNK
2692,"They have improved a lot from the last time I visited , would highly recommend this place for lunch buffet",UNK
2693,So much for that groupon. Tried to go there today only to find the doors closed and tables gone.,UNK
2694,Equipment is not well maintained. Pads are wearing out and not replaced on a fair amount of the machines..  No attention to oiling machines.  Place is not especially clean.  Not enough lockers.   Cardio cinema is a complete waste of space.,UNK
2695,"Definitely not a good place to eat with friends, especially on a budget. There are cheaper and better Lebanese food out there. You are paying for over priced food and lack of service.",UNK
2696,"It could have been romantic place, almost. I went there when there during weekdays, when less tourist in the area. The food was good, and tasted better with the nice winter light coming from the big windows on the second floor.",UNK
2697,"LAME, I came for an internet special and even after showing it to my server did not honor it due to the fact that no manger was available. BAD REVIEWS ARE A BITCH!",UNK
2698,Very marginal.  The skate was over cooked.  The lamb was tough.  The French onion soup had far too much wine.,UNK
2699,Great food. Awesome wings!,UNK
2700,Worst flower experience ever. This place had very little options and the worker was extremely rude over the phone and in person. I will not be going back to this florist.,UNK
2701,"Nothing special here. Food was average at best. The wings were okay, how can you screw up wings???",UNK
2702,"Theyre hours and plans are great.... it's worth the lil bit of money you'll spend, trust me",UNK
2703,"I got one of the banana sundaes. It was pretty good, not amazing though. I'm not that into ice cream though. They messed up my sister in laws order though.. Twice kinda. Pretty good though, I'll go back with the fam.",UNK
2704,We like Famous Dave's. Great service. Great food. Everything we have tried we love!,UNK
2705,Only came in since breakfast was free. Dead and didn't even see my waiter for 20 minutes,UNK
2706,The selection was no different from any other buffet.  The food was mediocre at best.  Probably would not visit again.,UNK
2707,The Lo Mein is awesome!,UNK
2708,"If you are looking for a Young Israel, keep looking. This Kiruv centric,  Aish Shul is great for a weekend or two but don't move to this side of the city if you are Modern O or more observant, you'll get frustrated fast.",UNK
2709,This place is my neighborhood's favorite joint. They have daily specials. The fat burgers and beer battered fries and onion rings are (my opinion) their signature dish. Staff is friendly and you can even bring the little ones in. Yums!!!,UNK
2710,Decent pizza and calzones.  Get rid of the canned mushrooms! Crowded at lunch.  Calzones are huge!,UNK
2711,"I absolutely Love Red Lobster.  I will go out of my way to eat at a Red Lobster for shell fish.  Unfortunately, I have never had a good meal at this Red Lobster.  They do not know how to cook seafood.",UNK
2712,OK food,UNK
2713,Tried it for the first time and the last time....over priced icky mushy food with extremely small portions. I called to inform them and got a very slight sorry,UNK
2714,"Love these guys! Specifically, Nelson was amazing: very professional, educational, doesn't act like salesman but someone offering a service. They've taken good care of our home for a great price :-)",UNK
2715,"Fresh juicy tender rotisserie chicken at very affordable prices.  The food here is simple, good and cheap.  The wait in line can be a bit long during the lunch rush, but in general the service is fast and very friendly.",UNK
2716,"Following our Rappel AZ experience we were looking for a snack after lunch... We were looking for a Jamba, and stumbled across thrive. Much Fresher, no sugar, and absolutely perfect fruit based dessert....  I would highly recommend frequenting here..",UNK
2717,"Only go there if your Asian because everyone else isn't welcome. Sure they'll take your money if they aren't busy but if they are, Asians get first in line no matter how long you wait.",UNK
2718,"Great neighborhood location.  Small, friendly, good food and service.  Not a spacious but adequate.  Many basic homemade specality items.  If you have the time to enjoy the visit  it is a great place to visit",UNK
2719,A great cali-mex type of joint. Exactly like Roberto's but better service. Always a great tasting meal with a smile. Reminds me of a local hole in the wall place after catching some tasty waves.,UNK
2720,Can you say delicious!? Service was good. Food was amazing.  Loved the atmosphere ! Who doesn't ? It's Vegas!!!!!,UNK
2721,Not competitive. The grocery stores and Lees all have lower prices. It is a shame.,UNK
2722,"The foie gras with truffle oil was excellent.  The caviar was pretty expensive, because it's super small, like one tiny little bite costs around $30.   I would like to try the smoke salmon appetizer next time.",UNK
2723,"Very good double steak burger and I must say the fries were really good, food was still hot when I got home!",UNK
2724,"Great Schtick, as a previous reviewer wrote. I don't remember much about the food, frankly (I seem to remember enjoying the onion rings) so it probably wasn't fantastic. But the experience of eating made the visit worth it.",UNK
2725,"Went in for breakfast burritos after a big night out. Aside from my burrito leaking some sort of sauce on my pants, it was fine. Nothing great, but not bad. Did the trick and under $10.",UNK
2726,"Eating at Durant's is a great experience. You feel like you're in a mafia film because of its history and decor. The food was excellent, service was excellent, and the overall experience was excellent.",UNK
2727,It was my first time to eat here and thought it was a nice little pizza place.  They cook the pizzas in a big ceramic open fire oven. I enjoyed the pepperoni pizza and the margarita pizza.,UNK
2728,Great ambiance and great new Mexican cuisine.  The fajitas are great and the Silver Coin Margs are super good.  For a fun night with friends this is the place.,UNK
2729,Very nice arena! I'm only used to going to Warriors' games at the Oracle but i think this was a great facility. Also helped that the Bobcats won their season opener!,UNK
2730,"This is a good location with speedy service, the only reason that this is not a five star review is because some of their employees are not up to par. The cost of the food to the amount that you get is great for your value. I can get out of there for less than $7.",UNK
2731,"Love love love Maggianos! The service is always fantastic, the food is even better, and the drinks never disappoint. The patio has a nice little view of the Wynn and the strip. Maggianos never disappoints!",UNK
2732,Love the chicken fried rice on the spicy side.  The manager here at this location is awesome she runs a good crew. Stop by if you have a chance it's worth it.,UNK
2733,"Propane, smoking woods, seasonings...  They got all your BBQ needs!\n\nThey got grills, fireplaces and all your backyard needs...  Cheap bundles of juniper firewood as well.",UNK
2734,"Fabulous neighborhood yoga studio, friendly and experienced staff, a wonderful place to roll out your mat.",UNK
2735,Killer menu. One of my favorite dining experiences in Las Vegas. Our waiter spent time with us and knew every little detail about the restaurant and the menu. I'll be back...many times:),UNK
2736,Really!? Lion burgers? You should be ashamed of yourself!,UNK
2737,Went to this place after a round of golf.  First time in Scottsdale area and glad I stopped by.  Good beer and fine waitresses yet the food wasn't the best.  Good place to catch the games at but wouldn't eat there,UNK
2738,Everything LOOKED fun..Its all broken. Anything worth a damn is out of order. Waste of time.,UNK
2739,Best almond croissant ever! Everything looks so good. Can't wait to return to Montreal to have another.  At least as good as any bakery I've visited in Paris..wish there was one in Ottawa,UNK
2740,"what not to love this place? my family and i here almost 3x a week, we love their fresh seafood department, always on the look out for lobster or Dungenese crabs on sales, and they're always freshly restock by Friday",UNK
2741,"Best breakfast in town. If you're not there at the crack of dawn, expect to wait in line. Worth it.",UNK
2742,"Great customer service, great food at a great price.",UNK
2743,"Atmosphere is really fun, down side was the martinis. For a martini bar, they suck, not tasty at all",UNK
2744,The service was so over the top rude I was laughing. Macarons.....just ok. Get over yourself.,UNK
2745,"Decent food - IF  you can Spanglish your way through ordering, and IF you actually get what you ordered. Management is POOR... don't expect a refund if they mess up your to-go order. COMPRENDE???",UNK
2746,If you need assistance booking tables or guestlist don't hesitate and contact me at anytime! (702)373-8659 omar.sanchez@palms.com,UNK
2747,Epicly Awesome!  Great Food!  Awesome Staff!  I love this place!,UNK
2748,The shrimp burger.....WOW!!!!! amazing,UNK
2749,Every interaction with employees was terrible. $15 Wells. Horrible DJ. Only thing that saved our night was leaving and hitting up chateau. Avoid unless you have free entry AND drinks...free cover alone is not reason enough to waste your Vegas evening.,UNK
2750,"Bungalow turned cozy, cool neighborhood restaurant with fantastic outdoor dining and intimate indoor spaces.  Pizza is amazing.",UNK
2751,"good waitress, but the food was definitely average.....and very limited sides with meal....on the other hand , very reasonable prices, and very nice attractive casino.",UNK
2752,"This place has awesome food, drinks and atmoshpere. Very classy decor and well dressed patrons. Great lighting and presentation inside I was very happy with my NY Strip on the bone. The Margarita was fantastic as well! A little pricey but you get what you pay for.",UNK
2753,"The Toluca and the Costa, probably the best breakfast concoctions I can think of.  The food here is awesome and the staff is always friendly.",UNK
2754,"Dr. Frye is great, but the office/staff is the worse ever! They don't care at all. Sad the money we pay and the lack of servuce we don't receive! Don't watse your time or money here.\ns",UNK
2755,stopped in for lunch to go. the waitress recommended the chicken sandwich. pretty much the worst chicken sandwich ever. won't be back. to bad as i love to support local businesses.,UNK
2756,Was excited when I moved here from Vegas to find a Macayos.  Easily the best smooth salsa around.  I will say while they get four stars for the salsa I prefer the food of the restaurants overall in Vegas.  Menus are slightly different here in AZ.,UNK
2757,"Unoriginal, bland and boring.Review is for Joey, not the pie. Did not want to try after talking with this guy. Congratulations Joey!!! You are a 1 star human being. Off to Grimaldi's.",UNK
2758,"Good place to eat or get a beer for happy hour. They have many classic Irish dishes, burgers, and sandwiches. Sweet potato fries are quite tasty. Nice location right on Mill Avenue with patio.",UNK
2759,Really good vegetarian food. The spicy po boy is delicious and so are the chilli fries!,UNK
2760,My experience has been luke warm. I was recently there and left due to price. I have not found the people I dealt with to be warm. The services are always good.,UNK
2761,"Wonderful place to stay --staff was friendly and helpful, food good, loved the decor. Our room was cozy and quiet with free Internet, newspaper and coffee. Bathroom was lovely and large. Had huge windows w with great view of Vegas. Seemed like a real  boutique hotel",UNK
2762,I have to give it 5 stars since I came in looking for something specific for Halloween and they had it. Even in the color I wanted. I am stoked. Another great visit!!,UNK
2763,"Unfortunetly, this wonderful store is now closed. Stocked a wide array of sizes from all different decades at FAIR prices! Really a triple-threat in the way of vintage stores.",UNK
2764,Fantastic salads and sandwiches. Have not tried the pizza YET  The service is always excellent! Tell your friends.,UNK
2765,"Excellent food, drinks, service, and ambience. I have not been let down by a dish yet. If you've never been here, I'd highly recommend that you try it. You won't be disappointed.",UNK
2766,I had the spicy schezuan noodle bowl and it was great.,UNK
2767,"Delicious, not earth shattering. Potbelly is better. However, in a sea of overpriced and mediocre food options, this place is well-priced - cheap, even! - and thus a standout.",UNK
2768,The beef noodle soup is huge. Decent place for a quick Chinese food fix. \nSteam pork dumplings are legit.\n\nTheir super size boba is also huge.,UNK
2769,Full flavor and Kambucha Ginger beer.  Son had the Garlic Crab Noodles and I had the Chicken Mole...flavor explosion.  Started with the Dried Fruit Guacamole...so good.,UNK
2770,Amazing service and food. I dine there minimum 2 times a week. Excellent service all the time and the environment is very warm and welcoming. Their food is excellent.,UNK
2771,"Found a few neat things at decent prices, but honestly LOTS of way overpriced things. We know the value of blown glass. If there isn't a sticker or stamp proving it's Murano, it shouldn't be sold for Murano prices.",UNK
2772,I went by today and found this place has permanently closed.  Another independent goes down.  So sad.,UNK
2773,Watch the signs for rental car return it is a little confusing.Took me 40 minutes to get from Hyatt place airport to rental car returns.,UNK
2774,"The food is aweful, the service stinks and really the overall atmosphere blows. Hooters was cool 20 years ago, but they should switch it up with a complete overhaul",UNK
2775,"The food here is delicious !!!! Maybe even better then lindo michoacan !! It's the same prices as them plus they make their tortillas fresh !! My new favorite spot ! & the service is great, very attentive.",UNK
2776,"A very fun place! Great Drag Queens, good DJ and good vibe. Bonus- there was no cover the night I went(Sunday).",UNK
2777,Glen is an expert in electrical work. I like his great attitude and follow through. I think he can do anything you need both residential and business and would trust him with my home.,UNK
2778,Good food. I liked the Chicken Marsala but the prices could be better. There is a kid working their that looks like Jonah Hill/Seth from Super Bad - with a white boy fro and all! That made only OK service a little better!,UNK
2779,"Solid dogs, ESP if you are a dog fanatic. Gravy Fries are awesome. I have lunch here everyday I am in Pittsburgh. Much better than Franktuary.",UNK
2780,Decent club...i thot the music selection wasn't that great. Interiors were ok i guess.,UNK
2781,Found out at home our to go order was not what we ordered. Called in and asked to speak with mgr. Manager was too busy to take our call and they asked to return our call which never happened. Food is good but service is not.,UNK
2782,The employees here always have such great attitudes I would come here just for the service if the the burgers weren't so amazing,UNK
