,0,1
2814,Caused migraines.,UNK
2815,Cipro cleared up my prostatitis with no side effects.,UNK
2816,"Used after cataract surgery.  Worked just fine for me, twice and no side effects either time.",UNK
2817,"Minoxidil 5% is best for hair fall , i used twice in a day good result",UNK
2818,Great! Cleared Hep C genotype 1a with twelve weeks of treatments in combination with Sofosbuvir.  A miracle!,UNK
2819,Works better after taking it a couple of days,UNK
2820,I found that this pain releiver worked well without making me sick to my stomach like most of the other hydrocodone that contain tylenol.,UNK
2821,I have COPD and this is the only thing that has helped me when I get a cough. I think its great!,UNK
2822,I didn&#039;t like the spotting and the depression I felt from it. Its only good if you want shorter periods sometimes and weight loss.,UNK
2823,"Have controlled my flare ups with Crohn&#039;s, however have experienced more migraines.",UNK
2824,"Not effective for me, I took the 200mg once a day for 2 weeks. Did not have any reactions good or bad. Just no effect at all.",UNK
2825,"I like taking it and have no side effects/  .Can take with or without food, which is great for me since I don&#039;t like pills!",UNK
2826,This medication made me very anxious and caused panic attacks.,UNK
2827,"Used in combination with other diabetes meds, this works great! I can eat a full carb dinner and wake up with fastings in normal range (110).",UNK
2828,I&#039;m so happy Plan B helped me! I took a pill after 30 hours unprotected sex and I had my period in a week.,UNK
2829,Lost 21 pounds in 3 weeks; had no appetite most of the day. ate a regular meal at dinnertime,UNK
2830,The best medicine,UNK
2831,Good - in combination with gabapentin and hydrocodone for neuropathic pain.,UNK
2832,Do not take this if pill but  if you do take just one!,UNK
2833,"WOW, after years of having wet shirts, I was dry the day after I used it. It has changed my life.",UNK
2834,Just took my fourth dose of Dupixent. Haven&#039;t seen much improvement at all and am very disappointed.,UNK
2835,I loved it !!,UNK
2836,Worked quickly and effectively for my sciatica.,UNK
2837,"I&#039;ve been on it for 3 months now &amp; I love it , period is much lighter .",UNK
2838,I have found that it gives me pretty severe headaches but it does help me get through the day and eases the pain for my healing broken leg.,UNK
2839,"Helps tame the nerve pain associated with syringomyelia, a chronic spinal cord condition that is very painful",UNK
2840,Works very well on my facial pain and numbness.,UNK
2841,Improvement was immediate upon starting Monopril!,UNK
2842,Using this as a treatment for yeast infection and skin infection.  It has had a remarkable response to the yeast infection but not so for the skin.  ,UNK
2843,"My side effects are light headed, short of breath, dizzy and cold",UNK
2844,It&#039;s quite remarkable. It has eased both cravings and withdrawal.,UNK
2845,I just started taking this birth control for about a week now and I noticed my breasts are very swell and I always feel sexually aroused.,UNK
2846,Been on 1 mg for two weeks. Depression has lifted quickly. No weight gain as of yet. Had headaches for the first three days. Overall a promising start,UNK
2847,"I took adipex last year, started at about 290, the first month I lost 26 lbs ",UNK
2848,This is the ONLY medication that works for my GERD.  I don&#039;t have any side effects at all.  ,UNK
2849,Celebrex did nothing for my pain.,UNK
2850,This medication is the greatest thing for chemotherapy induced nausea and vomiting. My mom took it for 6 months during her treatments and never had any vomiting or nausea.,UNK
2851,"Not worth adding the symptoms of severe headache, nausea, and vomiting to an already awful flu. The side effects from Tamiflu made my illness so much worse.",UNK
2852,"Absolutely terrible experience on tirosint - landed in ER with chest pains, dizziness, extremely disoriented.",UNK
2853,This is the most helpful website on the internet for me.  It is also has the best pill identifier on the web.  Thank you so much drugs.com.,UNK
2854,Only been taking medication for a flare with my asthma. Have taken it for 4 days and am having terrible nightmares and been very shaky. Feel very anxious to.,UNK
2855,Fantastic medicine.,UNK
2856,Worked great on my lower back pain!,UNK
2857,Was born with Hep B. Now Iam in my early 40. Started the viread in 2007 ( 9 years now).,UNK
2858,"Works great for symptoms, BUT causes sinus problems, including drainage and stuffiness.",UNK
2859,"It made my symptoms abate, but had an extremely unpleasant fast, pounding heart beat, after 2 doses, so I stopped taking it.",UNK
2860,Helped my cough from a cold when nothing else would. I&#039;d give it an A.,UNK
2861,I have fibromyalgia so I wake up in pain this allows me to rest. ,UNK
2862,"Used fenugreek to promote breast milk production. Worked wonders! The only side effect: I smelled like maple syrup, which was not bad.",UNK
2863,Gained 60 lbs in under 9 months while taking this.,UNK
2864,"Limited improvement after 6 months, developed bad rash and MD refused to continue medication.",UNK
2865,I use Dextrostat for adult ADHD and have found it to be very effective in controlling my symptoms without any adverse effects.,UNK
2866,Extremely effective. Takes several weeks for your body to adjust to the flushing side effect. It will eventually go away.,UNK
2867,"I found this drug to have very little effect on my fibromyaliga, even when I used the maximum dose prescribed by my doctor.",UNK
2868,I bled abnormaly every week but this pill straighten me out in less then one week! I highly recommend this,UNK
2869,What in the hell have I done to myself! ,UNK
2870,I took this as I was not sleeping well with Parkinson&#039;s Disease I fell several times and really hurt myself.  My balance was much worse.,UNK
2871,I used Elavil for 2 months I use it only as needed. When I do use it works like a miracle.,UNK
2872,I love Allerx but can&#039;t afford $500 month for it.,UNK
2873,Helps me get things done and to focus.  No adverse side affects.,UNK
2874,I had a very nasty side-effect of intense nightmares with Inderal,UNK
2875,should come in a stronger dosage,UNK
2876,Its worked wonders for me.,UNK
2877,Works perfectly for me,UNK
2878,Worked well for migraines when given intravenously. Have not tried pill form yet but have prescription.,UNK
2879,"Works well, but not super long acting, jnjections twice monthly.",UNK
2880,I had sex for 4 days straight! ,UNK
2881,1mg during a panic attack is good with minor dopiness felt. 0.5mg if panic is on-setting and to keep it at bay.,UNK
2882,This product works great.,UNK
2883,"I used this for about a week, it caused severe dry mouth and loss of appetite.",UNK
2884,Tykerb along with Xeloda have stabilized my tumors.  I have been on these medicines for a year.,UNK
2885,I just went for my year and a half follow up blood test its still negative ...I&#039;m still amazed ....good luck,UNK
2886,I started April 1st. Had my weigh in today and down 18 pounds.had nausea here and there but nothing bad.start weight 204 today 186,UNK
2887,Works really well for panic disorder for at night. I don&#039;t normally tolerate a lot of medicines!,UNK
2888,can&#039;t tell much difference if any,UNK
2889,"This medication made me very aggresive, hostile and just plain angry.  This is after only taking it for a week and a half too.",UNK
2890,has anyone heard of bladder cancer as a  result of taking Jardiance ? I am been treated for early stages of it,UNK
2891,"I take Prevacid twice a day, and never have a problem",UNK
2892,Worked the first time!,UNK
2893,This caused me severe muscle pain and cramps .,UNK
2894,It seems to do a better job than other anti-inflammatories.,UNK
2895,Contrave gave me heart issues and it makes you feel really sick.  Needs to be off the market,UNK
2896,It helped me to calm my racing thoughts and get to sleep and stay asleep.,UNK
2897,Used to get hallucinations at times in the night after using pioglitazone. Scary side effect. My doctor changed me over to a different combination.,UNK
2898,The one medication that has helped so drastically with depression and anxiety but so addictive if other methods can be found I suggest going down another road,UNK
2899,It is absolutely amazing the way it works.,UNK
2900,Yummy and good,UNK
2901,"This drug has been miraculous for me, it helps my fatigue and helps focus and alertness.",UNK
2902,Love only having a period every three months.,UNK
2903,Been on sprintec for a year. Past 3 months no period. Just brown spotting and mood swings and food cravings,UNK
2904,It works. Very good product,UNK
2905,"Excellent mood stabilizer, it takes a while to kick in but it&#039;s worth it.",UNK
2906,"This helps my vertigo quite quickly but, leaves me very sleepy after a short while. I can only take half of a 25 mg tablet at a time.",UNK
2907,"If you&#039;re not having severe cramps, it takes most of the edge off. Severe, go with a prescribed medicine made for this.",UNK
2908,For over 5 years Provigil worked very well. It would appear I have developed a tolerance as within the past 6 months I have had an extreme decrease in efficacy. ,UNK
2909,Works pretty well,UNK
2910,Took it the right way and didn&#039;t have any children,UNK
2911,It has really helped my condition. I used to have sudden jerks and involuntary leg movements until my Doctor prescribed them to me.,UNK
2912,It made my hair fall out.,UNK
2913,"Received a one time shot (somewhat painful), and was feeling better inside of an hour.",UNK
2914,Works great for my pain.,UNK
2915,"Tenuate Dospan, was brilliant for weight loss.
",UNK
2916,Wasn&#039;t too sedating and did not agitate but I did start lactating before I was even 16.,UNK
2917,"I was having a blast with a manic episode, then the deepest depressive episode set in, and Seroquel is the only medicine that stopped it.",UNK
2918,"Works well eliminating migraine within an hour.
Side effects are increased urination for 2 hours. Increased heartbeat for 2 hours.",UNK
2919,"I experienced severe heart palpitations.  I also experienced a marked increase in anxiety, sleep problems and weight gain.",UNK
2920,but makes me feel dizzy.,UNK
2921,I love fioricet - works really well.  but my dr wants to change my prescription to tramadol. Anyone else have similar experience?,UNK
2922,This medicine works great,UNK
2923,"Due to unstable high blood pressure, have tried many brands of medicines which did not work with me. Only Atenolol is perfect for my blood pressure.",UNK
2924,"Nicobate is rubbish.
Nicotill works.",UNK
2925,Only improvement would be a pen,UNK
2926,Excellent!!,UNK
2927,"This gel worked great on the neuropathy pain in my hands and feet.  It didn&#039;t take away the pain completely, but reduced it dramatically.",UNK
2928,"Been using Victoza for 1 month, down 25lbs.
Was nauseous at first but got Zofran, took with the shot, works great.",UNK
2929,I started taking this medication on Sept 01 -Sept 10 still not period.,UNK
2930,Like it very well compared to other drugs I have taken.,UNK
2931,"Does not work. Does not lower blood sugar.(Zydus Mfg.)
Have been using Par Mfg with no problem.",UNK
2932,insurance will not cover it,UNK
2933,Fractured distal radius surgery. This relieves all my pain.,UNK
2934,"This medicine is my go to every time! It takes away every bit of pain and discomfort that comes along with a UTI, would recommend to anyone!",UNK
2935,Mirtazapine its amazing medicine my anxiety and depression its all gone now. This medicine is 10/10.,UNK
2936,Caused side effects like erectile dysfunction and it took a while to work.  Also felt a little dizzy taking this.,UNK
2937,Been on it for 3 days. Want a drink but not as bad as usual...drank 12 pack a day. Been drinking for almost 40 yrs.,UNK
2938,It&#039;s the only drug that works for my headaches.,UNK
2939,Works well helps with pain but I still like Oxycontin better.,UNK
2940,Exceptional.,UNK
2941,Sominex helps me to get to sleep fast.  I can wake as I need and then return to sleep quickly.,UNK
2942,The only pain medication that has worked for me and I have severe rheumatoid arthritis and a spine condition.,UNK
2943,Sominex works well; sleep all night!!,UNK
2944,Works kinda well but you will sleep like nonstop and you will gain weight. I gained at least 30 pounds on this med and was sleeping like 14 hours a day.,UNK
2945,Lyrica works! ,UNK
2946,It did nothing for me and the doctors wouldn&#039;t take me off it.,UNK
2947,The only antibiotic that promptly and consistently resolves my chronic bronchitis.,UNK
2948,5 years,UNK
2949,Update lost 7 lbs since 9/1/17,UNK
2950,"After experiencing post-mastectomy nerve pain and post-chemo neuropathy, Cymbalta truly changed my quality of life.",UNK
2951,Vivarin for my hypersomnia worked better than taking amphetamines for wakefulness.,UNK
2952,don&#039;t use this product it burns and continues to burn for days .....,UNK
2953,Didn&#039;t do a thing,UNK
2954,"Hives after taking for 5 days, otherwise worked well at relieving pain",UNK
2955,It helps with nasal congestion better than other medicine. But it gave me  terrible headache and no sleeping all night. I stopped use it after 2 doses.,UNK
2956,Been taking for 15 yrs. Started as antidepressant but also helps back pain and sleep.,UNK
2957,Geodon has caused me to be very hostile.,UNK
2958,I would feel focused but always tired and the worst stomach pain for me personally.,UNK
2959,Didn&#039;t taste bad at all. You just have to take it!. Did give me diarrhea though.,UNK
2960,Works great.,UNK
2961,Cipro did not help in healing bronchitis. Taking this med set me back 10 days. Wasted time for this type infection.,UNK
2962,"Switched from Soma after 4 years, love this new drug, no feeling loopy, can manage my day and feel great.",UNK
2963,The Watson patches work well and stick. The Mylan patches are garbage. They do not stick and deliver no relief.,UNK
2964,Very bad acid reflux and anxiety.,UNK
2965,"This drug has side effects but benefits is much more.
If you suffering from depression and anxiety try it.",UNK
2966,"After first month of taking Epclusa, I am undetectable!",UNK
2967,Severe diarrhea and fatigue,UNK
2968,Ineffective. Stayed awake. Restless night. Eyes are heavy but unable to sleep.,UNK
2969,"This is the only thing that works for me, have tried Nexium Prilosec and countless other stomach medications. Always go back to Prevacid.",UNK
2970,I know everyone is different but I had to have skyla removed after one week due to the pain it caused.,UNK
2971,"Overall, it is doing okay. I do sweat alot and it does interact with other medicines which I&#039;m on.",UNK
2972,"I used this product but felt tired and feel it also affects my sexual function, that was not an issue before use.",UNK
2973,I have been taking this medication for high blood pressure and experience pounding and a high pitch ringing in my left ear.,UNK
2974,Excellent for irritable bowel syndrome symptoms like gas and general stomach malaise. Works fast but is expensive!,UNK
2975,this is the best I&#039;ve used nothing works as well...and believe me I tried a few.,UNK
2976,It works.,UNK
2977,"Works to help open airways, but made me very moody.",UNK
2978,This has been an amazing contraceptive. My girlfriend is really happy with the results and I find it to be very effective.,UNK
2979,"After many different medicines, this medicine worked the best! Happy with results.",UNK
2980,Works great for Tempromandibular joint. ,UNK
2981,It brought me out of a deep dark hole.,UNK
2982,"No major side effects, except very low sex drive. I will be changing my pill as soon as possible because of this.",UNK
2983,I have been on this for 2 weeks. Absolutely no effect AT ALL! Nothing but abdominal pain and bloating.,UNK
2984,"Honestly, I think this has made my symptoms worse.",UNK
2985,"No cramps, no nausea.  Chills and shaking kind of bad.
Procedure was easy.

DO IT!",UNK
2986,"I never knew 54mg each morning could work wonders. No more struggling to pay attention during the day, impulsive outbursts, or late homework.",UNK
2987,"A must for anyone with panic attacks.  Works fast, gives you your life back.",UNK
2988,This medication had zero effect on my cough. It was a total waste of time and money.,UNK
2989,"Once I got over the nausea, I loved how it helped me feel more human.",UNK
2990,Very good for high blood pressure.,UNK
2991,"Fractured left humerus &amp; greater trochanter. Much difficulty sleeping, this medicatin helpful in controlling the pain",UNK
2992,"It works great but gave me severe stomach cramps, pain, and general gastrointestinal distress.",UNK
2993,I have been using the patches for chronic back pain for about a week. I use 2 patches a day. I have got no relief.,UNK
2994,Seems to be taking a long time to work,UNK
2995,"This product only helped one of my many allergic symptoms, my eyes stopped itching after two hours but my nose kept on running.",UNK
2996,Did nothing for my back spasm/ pain might as well have taken a placebo,UNK
2997,"Almost no side effects, easy to take and VERY effective.",UNK
2998,Zero to a few side effects! Great alternative to Levoxyl if you have an upset stomach or nausea with any other thyroid medications.,UNK
2999,Take with food and you may not have stomach upset.,UNK
3000,I have found sandostatin very helpfull in treating Diarrhea due to Crohn&#039;s Disease and short Bowel Syndrome,UNK
3001,"Initially helped with lethargy and apathy, never got over 150 mg or 3 months, began having electric shock like feelings, tingling.  Had to discontinue.",UNK
3002,you will poo your pants within 1 hr of taking this product,UNK
3003,This was the only pain medication that took the pain AWAY.  No side effects.  ,UNK
3004,I found ever since I&#039;ve been on tegretol my seizures have stopped,UNK
3005,No relapses. Extreme hair loss.  Annoying flushing side effect BUT it working.,UNK
3006,"Love Alprazolam.  No more sleepless nights, no more anxiety right before bed.  Keeps my anxiety attacks minimal to non existant during day to day drama.",UNK
3007,"It works!!! Same ingredient as plan b, better price. No side effects experienced.",UNK
3008,"I believe it work and control my fluid, and keep swelling  around ankle .I do have leg pain.",UNK
3009,Prozac feels like poison being put in your body,UNK
3010,"Caused high heart rate, chest pains and weight gain.",UNK
3011,If you are addicted to narcotic pain killers I would definitely recommend this drug to you.,UNK
3012,I used this medicine just for three days for fibromyalgia.  I had immediate relief. I did have to stay in bed with a hot moist heating pad.,UNK
3013,Makes you feel really sleepy and tired in the morning,UNK
3014,It really does its job of keeping the water retention down in the body.,UNK
3015,Would have been a miracle if it weren&#039;t for the time-consuming bouts of nausea that accompanied each dose.,UNK
3016,No problem with the medicine - don&#039;t know yet how effective for bone density but it has helped my back stop hurting!,UNK
3017,"I was unsure if Citalopram was working, so I slowly tried to come off them. This is when I realised they did work for my depression and anger.",UNK
3018,Didn&#039;t help and left me tired and with a metallic taste.,UNK
3019,"Overall, it is doing okay. I do sweat alot and it does interact with other medicines which I&#039;m on.",UNK
3020,Price gouging,UNK
3021,I started this in Janurary if 2014 and It has made a huge difference but I feel that over time you adjust to it and it stops working,UNK
3022,This is so far the only medication that helps a lot with my condition. Unfortunately I cannot take it for long periods of time.,UNK
3023,"Best medicine I&#039;ve been on !!!! Focused,low anxiety,sleeping well no night terrors .",UNK
3024,"HI team 
I use it for phantom pain below knee   and it stops 
all pain at night time  and at day time",UNK
3025,I cannot even begin to explain how much this medicine has helped me with my depression/anxiety! The only thing I regret is being stubborn and not take it 3 years earlier! ,UNK
3026,2 day on med &amp; I can breathe again. Very happy.,UNK
3027,Helped to put my IBS-D to where I wasn&#039;t running to the bathroom every 15 minutes.,UNK
3028,Works great for my migraines when taken at the first sign of a migraine. Fast and extremely effective!!,UNK
3029,Works great for irritable bowel syndrome! I am so comfortable at work only down side it is expensive.,UNK
3030,The side effects were strong for me but it was worth it. I quit 5 years ago and have never slipped up.,UNK
3031,I became very ill and had to go to a hospital.,UNK
3032,Can this spray cause while spots inside mouth,UNK
3033,Gives good relief but gives stomach pains side effect and paranoia side effect if taken more than 3 days,UNK
3034,"Had terrible reaction to this medication. Could only tolerate it for one week. Increased anxiety levels, restlessness.",UNK
3035,"Worked very well the first week, now in week 2 not so well. Great for short term.",UNK
3036,This medicine was given to me to treat unknown swelling in the brain. It worked.,UNK
3037,"Just started, no evaluation yet as only been on it a few days",UNK
3038,My husband gave clomipramine a try yesterday and as a side effect he got very violent and angry.,UNK
3039,Started at 225 now 215 (ten lbs) in 14 days also on a 500 cal diet with little exercise.,UNK
3040,"I find that taking it alone does little to ease my pain. However, with stronger pain medication it works well!",UNK
3041,It helped with the migraine but I experienced terrible anxiety!,UNK
3042,You should NOT take this medication with any dairy products.  Calcium binds to the antibiotic decreasing its absorption into the blood stream.,UNK
3043,"Works as promised with no side effects. 
BM starts right away. Acts fast.",UNK
3044,I used it and felt better after the 2nd day.,UNK
3045,"I have had dry, cracked, sore and bleeding feet for years. 5 days after using this my feet are great!.",UNK
3046,This medicine has been very helpful. Has controlled my symptoms pretty well but does tend to make me a little drowsy at times.,UNK
3047,It relieves all my pain and I sleep easy.,UNK
3048,Made me dizzy.,UNK
3049,Very good for female swelling at that time of the month don&#039;t over look this natural helper,UNK
3050,On my second month and think im gonna toss em gained 4 lbs and literally they do nothing for me,UNK
3051,I took this medicine for a month and it didn&#039;t work for me at all.,UNK
3052,Bad side effects after several months!!,UNK
3053,"As your doctor may direct, it&#039;s sometimes necessary to reapply permethrin one or two weeks after the initial treatment. ",UNK
3054,Very expensive but works for me. I just take one a day.,UNK
3055,This drug keeps me from craving oxycotine and helps me lead a more productive life,UNK
3056,"I have found soma to be very helpful, even more helpful than narcotic medications for muscle sprain.",UNK
3057,This is totally awesome.,UNK
3058,Didn&#039;t really help at all with my gas,UNK
3059,Eating all the time hope this goes when I can go outside by myself.,UNK
3060,"After taking my second Augmentin pill I had horrible nausea, vomiting and diarrhea. I ended up in the hospital for severe dehydration.",UNK
3061,It is magic,UNK
3062,Invega 9 mg is perfect.,UNK
3063,"Using for 5 months and the results are amazing. I forgot the past with the psoriasis ,I was just afraid to be sick .",UNK
3064,Best cold sore treatment ever! About as close to a cure as you get!,UNK
3065,"I only wish the shot lasted the whole 7 days, I find I start hurting again after day 5 of having my shot.",UNK
3066,It&#039;s not &quot;short-acting&quot; - I couldn&#039;t move for 48 hours.,UNK
3067,This medicine works very well for me where others did not. The only reason for the 6 out of 10 is the price.,UNK
3068,Been sick for a month. Doc gave me two antibiotics. Finally was prescribed levofloxacin and am grateful as I am finally on the mend!,UNK
3069,I had a bad sinus infection and it worked great...,UNK
3070,Do not take this! It caused my 8 yrs old grave mental issues!,UNK
3071,"It is a miracle drug. If it helped me, it can help anyone.",UNK
3072,This medicine works great for me. No side effects at all. I have the worst migraines. I can not live without this medicine.,UNK
3073,Very expensive (even with insurance) but it really works for my grandson so we make the sacrifice.,UNK
3074,It was like a light bulb went on in my brain.,UNK
3075,First 3 months I spotted but been on for about 8 months and it is amazing. Less periods means less pain for me PLUS my periods have been very light!,UNK
3076,It helps you see the bright side of life and calm down.,UNK
3077,I was on amox clav 875/125 for 8 weeks as my ENT ordered. Here I am two month later with the same sinusitis still.,UNK
3078,"It helps when I am having a bad episode with my legs, it helps me calm down enough to sleep.",UNK
3079,Took 2 weeks to work- but it DOES work and I am so happy.,UNK
3080,It did burn initially however after 15 minutes the burning sensation died down and the itching stopped :D,UNK
3081,"Took 2 pills, My constipation was gone but could  not sleep one minute during the night because of the pain.",UNK
3082,This did not work at all for me.  I had no side effects and but didn&#039;t lose any weight.,UNK
3083,Good medicine and I am feeling good after using it.,UNK
3084,Works every time!,UNK
3085,It works. I&#039;m glad I started taking this medicine I wish I started sooner. If you really want to quit take subutex.,UNK
3086, love it,UNK
3087,Usually works well for me and don&#039;t make me drowsy.,UNK
3088,"Really works, saved my job.",UNK
3089,"Great
Effective
Unbelievable",UNK
3090,3 days of using Azor and had swelling of my lower lip.  I was taken off Lisinopril for the same reason.,UNK
3091,"Loose bowels all the time,  my stool smells horrible all.",UNK
3092,I have had AMAZING results using Ziana Gel over the past couple of months. ,UNK
3093,Hello everyone so I promised myself if I got my period I would share my experience which I did thank god ,UNK
3094,"I took 3 before going to bed. Was awoken to severe stomach cramps 6 hours later. Painful, but worked.",UNK
3095,It started working in the 1st 24 hours. By the 3rd day I was fine.,UNK
3096,Good product few minor side effects.,UNK
3097,I have used Apidra for over 15 years. It allows me the freedom  to eat  at restaurants and family gatherings easily and comfortably.,UNK
3098,I really liked it but it caused dystonic reaction in my muscles so I couldn&#039;t continue taking it even with akineton added. ,UNK
3099,I have been taking this for less than a week and it has already given me favourable results. I would recommend this to anyone.,UNK
3100,I&#039;ve been on Oxycontin for 11 years. It helps relieve some pain along with the Duragesic Patch.,UNK
3101,I started to take Concerta in 2010. I see a difference about my school behavior. My teachers think that I have improved at school.,UNK
3102,Killed the infection quickly and relieved pain. Worked great !,UNK
3103,Awesome works better than any other anti-inflammatory. I couldn&#039;t walk if it weren&#039;t for them.,UNK
3104,the only thing that works.  completely awesome.,UNK
3105,Immediate improvements in my joint arthritis level was noticed within 3 days and I&#039;ve been able work regular hours.,UNK
3106,"I sprayed it on the irritation which had hurt like a son of gun, and it immediately stopped hurting.",UNK
3107,I saw no difference in my cough using these pills. It was still horrible and kept me up at night and lasted several days,UNK
3108,"Yellow neon pee, dizzy, headaches",UNK
3109,It help get my blood pressure regulated...No side effects at all.,UNK
3110,Works better for pain than anything I&#039;ve tried. ,UNK
3111,Evens me out... Reduces the ups and downs.,UNK
3112,loved this birth control! my periods were a little abnormal but nothing too major. no mood swings or weight gain. :),UNK
3113,I&#039;ve been on these pills for 2 days and no relief from the coughing at all.,UNK
3114,I&#039;ve only been taking Buspar for 3 weeks and my anxiety is gone but I&#039;m still depressed and irritable.,UNK
3115,Using for one month working great on my big toenail .,UNK
3116,It worked when I was in the mental hospital but not in the real world.,UNK
3117,Best medication ever.,UNK
3118,"You do not go-lightly, tastes like slightly salty water.",UNK
3119,I have degenerative joint due to arthritis and was given samples by physician worked fine.  The joint is in my foot so walking was improved,UNK
3120,It took away the pain but it made me very jittery. It should not be taken unless in severe pain and follow doctors orders exactly.,UNK
3121,Undetectable after one month. Finishing 2nd bottle    Had all the common side effects,UNK
3122,Omgggg when will the spotting stop! It&rsquo;s been one month!!!!! So annoying....,UNK
3123,took 20 mg for 10 days never helped at all. Couldn&#039;t tell I had taken anything.,UNK
3124,Stopped a lip breakout within an hour. I had gastric stasis from a migraine and I did not get nauseated from this medication.,UNK
3125,I do not know if it works. All I can say is my woman parts are currently on fire!,UNK
3126,Caused me to have very bad headaches. Light sensitivity. Dizziness.,UNK
3127,"Of any generic, Endocet seems to work the best. I always request it when filling my prescription.",UNK
3128,"I used these drops for my cat, who has a disorder called agenesis eyes. Worked immediately. Good product!",UNK
3129,"After 4 different medications, Zoloft has worked the best for me personally.",UNK
3130,Very helpful.,UNK
3131,I used the after getting grafts on my front lower gums from the roof of my mouth.,UNK
3132,Very good. Have had it for 5 yrs. This is my renewal year and the replacement went well.,UNK
3133,I have Progressive MS and this makes the difference between transferring between wheelchair and toilet.  Prior to taking this my feet and knees were swollen and so stiff they would not bend.,UNK
3134,Started to work RIGHT AWAY.,UNK
3135,I am not having complete bladder emptying based on ins and outs of liquid.  Is that a concern?,UNK
3136,Pain is decreased as well as time of breakout. Best stuff ever but very expensive.,UNK
3137,This medication did nothing for my pain. Had to stop taking Ultram after 5 days due to extreme agitation.,UNK
3138,Helps well with my anxiety as well!,UNK
3139,I been on this pill for a week today and have lost 5 pounds. I think is great I just want time to go faster. 45lbs more to go.,UNK
3140,"Works great for pain (bulged disc, popped out AGAIN after the surgery November 2009) and yes, it does wonders for my anxiety. ",UNK
3141,Taking my first dose of Saxenda tonight. Hoping I don&#039;t get the awful nausea and heart burn that I have read on some reviews.,UNK
3142,It has really helped me right at the most important time to calm down and not bother with severe drinking.,UNK
3143,Very good medication for panic attacks and severe anxiety. Works fast.,UNK
3144,Great..was a life saver,UNK
3145,I Relapsed on Alcohol after being Sober for 15 years .. I was having a tough time getting back on the wagon... These pills helped.,UNK
3146,The information helped me alot.,UNK
3147,It&#039;s working well so far.  it did take a week to get into my system.,UNK
3148,I find this drug to be great for muscle spasm. It helps me greatly for tension headaches.,UNK
3149,Awesome medication. I used to smoke 2 1/2 packs a day and quit perfectly without any slips. Great patch.,UNK
3150,This medicine has simply given me my life back.,UNK
3151,I found that it made me very tired and was not very useful.,UNK
3152,"Worked great for the first 2 months, now it does absolutely nothing. Maybe it was placebo during those 2 months. Better luck to anyone else.",UNK
3153,It helps tremendously,UNK
3154,For me it didn&#039;t work. I was always spotting and bleeding and having to wear protection for that everyday.,UNK
3155,"I was taking it for 7 days had uncontrollable itching, it controlled my sugar really well but the itching was awful.",UNK
3156,"Little to no side effects geno 3a 324,800 viral load undetected 4 weeks!  6 weeks left",UNK
3157,Best thing for lower back pain when you pull a muscle.,UNK
3158,Only side effect is dry mouth so far. Just starting on 2.4 dose this week,UNK
3159,An excellent choice for bronchitis. My friend got relief within 24 hours.,UNK
3160,"I have been on this for 19 years, spray first and now tablets. The generics are not as good no matter what form or brand.",UNK
3161,Good for four hours and then I was wide awake and needed another dose to get back to sleep.  Good if your only problem is getting to sleep.,UNK
3162,"Massive allergic reaction, looked like skin had been burned,  has taken 5 days of hydrocortisone to calm down.",UNK
3163,Helps control allergy related inflammation of my throat and related airway. Ventolin pump seems to work better than others in delivering medication deep into throat area.,UNK
3164,"Effective, however, the painful sensation of my knees is less than desirable!",UNK
3165,Without this medicine I could not sleep through the pain.,UNK
3166,"
Hell no, never again! severe stomach cramps not worth it !",UNK
3167,Unable to control blood pressure consistently.  Just had a stroke.  Bp shoots up at night.,UNK
3168,"Caused anxiety, panic attacks and rash.",UNK
3169,"Have tried several other medications, one week of Cloderm symptoms decreased considerably.",UNK
3170,Works good at first then after a few months not as good but does give you a good start at controlling your appetite,UNK
3171,"This medicine works very well. I didn&#039;t have a yeast infection nor did I have the upset stomach, which I usually have with antibiotics.",UNK
3172,Worked like magic for my Mom. She can now move around without pain and do the things she coundn&#039;t do before.,UNK
3173,Worked wonders on my skin. Everything was clear within 72 hours.,UNK
3174,My husband&#039;s thought process has improved greatly. He also has more energy and less depression. He feels better.,UNK
3175,I was on this medication via a pump for 31 weeks while being pregnant and it was the only medication that worked.,UNK
3176,"Was given this for pain, had bad shaking, very anxious and irratable. Also dizzy and nauseated.",UNK
3177,Excellent information. Everthing I was looking for and more.,UNK
3178,My doctor prescribed me this for pain and it doesnt work. Is 5 in the morning and cant sleep with the pain after taking them pills.,UNK
3179,Chlorathiazide and Chlorpromide work well for my Diabetes.  DDVAP would not work.,UNK
3180,My periods have been incredibly irregular. I bleed every time I am sexually active.,UNK
3181,"After five months in 11-12 year old male, no noticeable side effects and works very well at reducing mania. (7.5mg)",UNK
3182,Best medicine ever but made me gain 15lbs in 6 months,UNK
3183,"This is a wonder drug for my Depression. However, the only drawback is to me it is physically addicting.",UNK
3184,"Effective drug, gave me a lot of relief.",UNK
3185,It is working great for me and unlike other medications it is not a controlled drug nor addicting.,UNK
3186,"Best medicine I&#039;ve been on !!!! Focused,low anxiety,sleeping well no night terrors .",UNK
3187,"It made my stomach hurt, gave me bad gas pain and a headache.",UNK
3188,Zofran worked wonders after my operation. Significantly decreased my nausea. It&#039;s a great medication in my eyes.,UNK
3189,No effect on UTI,UNK
3190,Bystolic is effective in reducing my blood pressure.  It seems to have a calming effect that I like.,UNK
3191,Causes jittery hands and problems with staying asleep,UNK
